ProjectID,MonthStart,BudgetEUR,ActualEUR,CommittedEUR,EAC_EUR,CostDriver,Currency
PRJ00161,2024-10-01,4588802,6308271,18127660,61337183,Scope Change,EUR
PRJ00161,2024-11-01,4373161,5171658,12622151,62303130,Scope Change,EUR
PRJ00161,2024-12-01,3983886,4844281,9616096,61442083,Scope Change,EUR
PRJ00161,2025-01-01,3401839,3641234,7047962,60910961,Scope Change,EUR
PRJ00161,2025-02-01,2607877,4548936,5458559,62492747,Scope Change,EUR
PRJ00161,2025-03-01,1582861,1357837,1494330,61849735,Scope Change,EUR
PRJ00161,2025-04-01,307649,285507,285507,61774878,Scope Change,EUR
PRJ00162,2024-09-01,3893,4871,71467495,96023362,Scope Change,EUR
PRJ00162,2024-10-01,80386,91435,59498993,98556277,Scope Change,EUR
PRJ00162,2024-11-01,246103,284685,42275662,102223808,Scope Change,EUR
PRJ00162,2024-12-01,489762,483644,47430530,102090999,Scope Change,EUR
PRJ00162,2025-01-01,800082,896532,61346110,101287088,Scope Change,EUR
PRJ00162,2025-02-01,1165778,1138825,66449174,98656709,Scope Change,EUR
PRJ00162,2025-03-01,1575568,1891778,47287777,100849939,Scope Change,EUR
PRJ00162,2025-04-01,2018171,2245199,62347144,99442870,Scope Change,EUR
PRJ00162,2025-05-01,2482302,2716388,60767437,97527542,Scope Change,EUR
PRJ00162,2025-06-01,2956680,3416806,59591048,96278887,Scope Change,EUR
PRJ00162,2025-07-01,3430022,3587906,34646232,103051916,Scope Change,EUR
PRJ00162,2025-08-01,3891045,4072555,54312994,101876425,Scope Change,EUR
PRJ00162,2025-09-01,4328466,4308548,41719996,96911208,Scope Change,EUR
PRJ00162,2025-10-01,4731003,6131001,33283039,100080860,Scope Change,EUR
PRJ00162,2025-11-01,5087374,5468601,31373598,99107790,Scope Change,EUR
PRJ00162,2025-12-01,5386296,5737695,36013334,95356317,Scope Change,EUR
PRJ00162,2026-01-01,5616485,6606736,28301649,103264597,Scope Change,EUR
PRJ00162,2026-02-01,5766660,6350729,27686784,98572229,Scope Change,EUR
PRJ00162,2026-03-01,5825538,4920339,25392227,96464090,Scope Change,EUR
PRJ00162,2026-04-01,5781835,7646499,27304096,100700101,Scope Change,EUR
PRJ00162,2026-05-01,5624271,5889946,21078462,100755583,Scope Change,EUR
PRJ00162,2026-06-01,5341561,5382326,17431315,99577068,Scope Change,EUR
PRJ00162,2026-07-01,4922423,5326585,15029091,98369531,Scope Change,EUR
PRJ00162,2026-08-01,4355576,4543852,10295143,98356697,Scope Change,EUR
PRJ00162,2026-09-01,3629735,3794293,5984714,98416260,Scope Change,EUR
PRJ00162,2026-10-01,2733618,3041940,4339555,98175596,Scope Change,EUR
PRJ00162,2026-11-01,1655943,1482717,1745996,97894028,Scope Change,EUR
PRJ00162,2026-12-01,385427,455123,455123,97917554,Scope Change,EUR
PRJ00163,2023-09-01,1686,1852,18155836,41022566,Scope Change,EUR
PRJ00163,2023-10-01,36895,34256,30061588,43831043,Scope Change,EUR
PRJ00163,2023-11-01,113576,130013,16545442,43157922,Scope Change,EUR
PRJ00163,2023-12-01,226259,253967,25332932,41139335,Scope Change,EUR
PRJ00163,2024-01-01,369469,391487,18263883,41240503,Scope Change,EUR
PRJ00163,2024-02-01,537734,603673,23698139,42472793,Scope Change,EUR
PRJ00163,2024-03-01,725581,781768,26779750,42135507,Scope Change,EUR
PRJ00163,2024-04-01,927539,1012737,24829388,41498267,Scope Change,EUR
PRJ00163,2024-05-01,1138133,1304232,27494364,41741615,Scope Change,EUR
PRJ00163,2024-06-01,1351893,1453485,15287967,41386337,Scope Change,EUR
PRJ00163,2024-07-01,1563343,1586005,13910623,42228625,Scope Change,EUR
PRJ00163,2024-08-01,1767013,2091213,23162553,42963458,Scope Change,EUR
PRJ00163,2024-09-01,1957430,1921694,12954803,41818896,Scope Change,EUR
PRJ00163,2024-10-01,2129120,2588297,22319747,41794458,Scope Change,EUR
PRJ00163,2024-11-01,2276612,2418200,20230564,41097280,Scope Change,EUR
PRJ00163,2024-12-01,2394431,2864537,13362565,41070338,Scope Change,EUR
PRJ00163,2025-01-01,2477107,3116603,14468882,41645782,Scope Change,EUR
PRJ00163,2025-02-01,2519165,2754641,10263385,42445926,Scope Change,EUR
PRJ00163,2025-03-01,2515134,3007926,10756859,42622290,Scope Change,EUR
PRJ00163,2025-04-01,2459541,2876032,10839276,42017855,Scope Change,EUR
PRJ00163,2025-05-01,2346913,2628797,6519428,42273309,Scope Change,EUR
PRJ00163,2025-06-01,2171777,2532940,5019506,42607391,Scope Change,EUR
PRJ00163,2025-07-01,1928661,2062152,4511548,42548216,Scope Change,EUR
PRJ00163,2025-08-01,1612092,2064458,3098035,43019966,Scope Change,EUR
PRJ00163,2025-09-01,1216597,1349536,1725316,42784465,Scope Change,EUR
PRJ00163,2025-10-01,736704,751189,863874,42767166,Scope Change,EUR
PRJ00163,2025-11-01,166940,175664,175664,42757353,Scope Change,EUR
PRJ00164,2024-10-01,3215,2827,36397424,79238954,Productivity Delay,EUR
PRJ00164,2024-11-01,70333,75785,40786361,76414611,Productivity Delay,EUR
PRJ00164,2024-12-01,216513,214907,42890164,76702299,Productivity Delay,EUR
PRJ00164,2025-01-01,431320,427406,46400282,75438632,Productivity Delay,EUR
PRJ00164,2025-02-01,704324,674482,47140749,77852869,Productivity Delay,EUR
PRJ00164,2025-03-01,1025091,1032884,40880149,78479136,Productivity Delay,EUR
PRJ00164,2025-04-01,1383188,1481262,32983679,76639451,Productivity Delay,EUR
PRJ00164,2025-05-01,1768183,1410428,39714678,79223739,Productivity Delay,EUR
PRJ00164,2025-06-01,2169643,2281852,35959472,78560286,Productivity Delay,EUR
PRJ00164,2025-07-01,2577135,2892056,31877321,76662737,Productivity Delay,EUR
PRJ00164,2025-08-01,2980228,3269165,30000358,75418432,Productivity Delay,EUR
PRJ00164,2025-09-01,3368487,4282219,26514435,73881436,Productivity Delay,EUR
PRJ00164,2025-10-01,3731481,3746639,41645594,76307236,Productivity Delay,EUR
PRJ00164,2025-11-01,4058777,4222119,23208733,75774908,Productivity Delay,EUR
PRJ00164,2025-12-01,4339943,5137290,25274608,77393446,Productivity Delay,EUR
PRJ00164,2026-01-01,4564544,4818671,23428910,76933770,Productivity Delay,EUR
PRJ00164,2026-02-01,4722150,5704716,31732064,77746451,Productivity Delay,EUR
PRJ00164,2026-03-01,4802327,5454335,20952018,78218957,Productivity Delay,EUR
PRJ00164,2026-04-01,4794643,5106793,22193992,78834410,Productivity Delay,EUR
PRJ00164,2026-05-01,4688664,4917449,14033099,77644151,Productivity Delay,EUR
PRJ00164,2026-06-01,4473959,4587395,12688990,77535754,Productivity Delay,EUR
PRJ00164,2026-07-01,4140095,4332009,10552270,77846312,Productivity Delay,EUR
PRJ00164,2026-08-01,3676639,3534059,8563997,77562597,Productivity Delay,EUR
PRJ00164,2026-09-01,3073158,3445401,6114633,77428389,Productivity Delay,EUR
PRJ00164,2026-10-01,2319220,2901348,4138523,77923417,Productivity Delay,EUR
PRJ00164,2026-11-01,1404391,1207437,1385635,77500962,Productivity Delay,EUR
PRJ00164,2026-12-01,318241,373544,373544,77534480,Productivity Delay,EUR
PRJ00165,2023-10-01,2444,3140,46312435,82472799,FX/Imports,EUR
PRJ00165,2023-11-01,30490,28999,35351764,85189928,FX/Imports,EUR
PRJ00165,2023-12-01,87848,78905,38926224,89255460,FX/Imports,EUR
PRJ00165,2024-01-01,171979,260738,37640121,88558253,FX/Imports,EUR
PRJ00165,2024-02-01,280341,230185,41333029,91415077,FX/Imports,EUR
PRJ00165,2024-03-01,410394,487809,54211541,86394701,FX/Imports,EUR
PRJ00165,2024-04-01,559597,619570,38169350,87049363,FX/Imports,EUR
PRJ00165,2024-05-01,725410,790475,46594627,89575372,FX/Imports,EUR
PRJ00165,2024-06-01,905291,726405,34008692,87126462,FX/Imports,EUR
PRJ00165,2024-07-01,1096701,1680433,56886509,86947999,FX/Imports,EUR
PRJ00165,2024-08-01,1297098,1378447,59198639,86562986,FX/Imports,EUR
PRJ00165,2024-09-01,1503942,1405424,38116412,88518175,FX/Imports,EUR
PRJ00165,2024-10-01,1714691,1343421,32002168,87888607,FX/Imports,EUR
PRJ00165,2024-11-01,1926807,1266276,38859293,87138833,FX/Imports,EUR
PRJ00165,2024-12-01,2137747,2480959,33060117,85370773,FX/Imports,EUR
PRJ00165,2025-01-01,2344971,2051158,50531476,85529818,FX/Imports,EUR
PRJ00165,2025-02-01,2545938,2495763,37762482,85973296,FX/Imports,EUR
PRJ00165,2025-03-01,2738108,2514443,31077836,81581644,FX/Imports,EUR
PRJ00165,2025-04-01,2918940,3297556,32332809,85604424,FX/Imports,EUR
PRJ00165,2025-05-01,3085893,3401334,34970258,84477060,FX/Imports,EUR
PRJ00165,2025-06-01,3236427,3784787,39087061,85687531,FX/Imports,EUR
PRJ00165,2025-07-01,3368001,3962480,27040479,82734835,FX/Imports,EUR
PRJ00165,2025-08-01,3478075,3120725,35384325,85048685,FX/Imports,EUR
PRJ00165,2025-09-01,3564106,2781176,20409120,85814359,FX/Imports,EUR
PRJ00165,2025-10-01,3623556,3632519,30962809,82690513,FX/Imports,EUR
PRJ00165,2025-11-01,3653883,4113963,19851888,83785795,FX/Imports,EUR
PRJ00165,2025-12-01,3652547,3835439,24925012,82179630,FX/Imports,EUR
PRJ00165,2026-01-01,3617007,2471976,16485830,81079630,FX/Imports,EUR
PRJ00165,2026-02-01,3544722,3688842,12495394,81299820,FX/Imports,EUR
PRJ00165,2026-03-01,3433151,2899273,10996823,79377704,FX/Imports,EUR
PRJ00165,2026-04-01,3279754,3391605,10502341,80333248,FX/Imports,EUR
PRJ00165,2026-05-01,3081991,3725579,12094131,80763333,FX/Imports,EUR
PRJ00165,2026-06-01,2837320,1610854,7003194,79351832,FX/Imports,EUR
PRJ00165,2026-07-01,2543201,3330116,6265878,79791267,FX/Imports,EUR
PRJ00165,2026-08-01,2197093,1836911,4313648,79644981,FX/Imports,EUR
PRJ00165,2026-09-01,1796455,2182049,3709240,79645180,FX/Imports,EUR
PRJ00165,2026-10-01,1338747,1587658,2087107,79646774,FX/Imports,EUR
PRJ00165,2026-11-01,821429,800204,910308,79561354,FX/Imports,EUR
PRJ00165,2026-12-01,241959,269604,269604,79567200,FX/Imports,EUR
PRJ00166,2026-04-01,7415,7153,24603328,52179603,Productivity Delay,EUR
PRJ00166,2026-05-01,1140757,1070008,27588748,53712450,Productivity Delay,EUR
PRJ00166,2026-06-01,3628513,3316020,32526278,53255234,Productivity Delay,EUR
PRJ00166,2026-07-01,6644546,6750712,37038689,53618214,Productivity Delay,EUR
PRJ00166,2026-08-01,9362720,9366965,26602174,51800367,Productivity Delay,EUR
PRJ00166,2026-09-01,10956900,10792819,25188168,52289654,Productivity Delay,EUR
PRJ00166,2026-10-01,10600949,11224218,16795329,51557847,Productivity Delay,EUR
PRJ00166,2026-11-01,7468732,6927887,7424810,50245425,Productivity Delay,EUR
PRJ00166,2026-12-01,734112,828034,828034,50283815,Productivity Delay,EUR
PRJ00167,2023-04-01,422,493,6299322,15732846,Design Rework,EUR
PRJ00167,2023-05-01,4900,5531,10396040,16354786,Design Rework,EUR
PRJ00167,2023-06-01,13968,14867,7213253,15275184,Design Rework,EUR
PRJ00167,2023-07-01,27248,32530,7727954,16366874,Design Rework,EUR
PRJ00167,2023-08-01,44365,43435,7060517,15955683,Design Rework,EUR
PRJ00167,2023-09-01,64942,75444,11075023,14941427,Design Rework,EUR
PRJ00167,2023-10-01,88604,91757,10790907,16071945,Design Rework,EUR
PRJ00167,2023-11-01,114974,102398,8177437,15745380,Design Rework,EUR
PRJ00167,2023-12-01,143675,138289,9891274,16436841,Design Rework,EUR
PRJ00167,2024-01-01,174332,194070,5889719,15750770,Design Rework,EUR
PRJ00167,2024-02-01,206568,225939,9337724,15609970,Design Rework,EUR
PRJ00167,2024-03-01,240007,268191,8681746,15551413,Design Rework,EUR
PRJ00167,2024-04-01,274273,282700,6996823,15756435,Design Rework,EUR
PRJ00167,2024-05-01,308990,337596,7537841,15916016,Design Rework,EUR
PRJ00167,2024-06-01,343780,390852,9869688,16186804,Design Rework,EUR
PRJ00167,2024-07-01,378269,500265,7502082,15958495,Design Rework,EUR
PRJ00167,2024-08-01,412079,423634,9592298,16302442,Design Rework,EUR
PRJ00167,2024-09-01,444835,524748,9299390,15867667,Design Rework,EUR
PRJ00167,2024-10-01,476160,542434,7538585,16499371,Design Rework,EUR
PRJ00167,2024-11-01,505678,547711,4793631,15650980,Design Rework,EUR
PRJ00167,2024-12-01,533012,496104,6227629,15640547,Design Rework,EUR
PRJ00167,2025-01-01,557787,679785,4373535,15263242,Design Rework,EUR
PRJ00167,2025-02-01,579627,635633,4319863,15707152,Design Rework,EUR
PRJ00167,2025-03-01,598154,602206,4216943,15481900,Design Rework,EUR
PRJ00167,2025-04-01,612993,597895,3935806,15791706,Design Rework,EUR
PRJ00167,2025-05-01,623768,684851,4590714,15786882,Design Rework,EUR
PRJ00167,2025-06-01,630101,610976,3162397,15948169,Design Rework,EUR
PRJ00167,2025-07-01,631618,637397,4100233,15738512,Design Rework,EUR
PRJ00167,2025-08-01,627942,632163,2935302,15613175,Design Rework,EUR
PRJ00167,2025-09-01,618695,665061,3676106,15647484,Design Rework,EUR
PRJ00167,2025-10-01,603504,684525,2872227,15823023,Design Rework,EUR
PRJ00167,2025-11-01,581990,602945,2769983,15634362,Design Rework,EUR
PRJ00167,2025-12-01,553778,579946,2000674,15494662,Design Rework,EUR
PRJ00167,2026-01-01,518491,560792,2099931,15499583,Design Rework,EUR
PRJ00167,2026-02-01,475753,470952,1322907,15575575,Design Rework,EUR
PRJ00167,2026-03-01,425189,428236,932767,15463901,Design Rework,EUR
PRJ00167,2026-04-01,366421,373748,808487,15453705,Design Rework,EUR
PRJ00167,2026-05-01,299074,329226,640347,15464786,Design Rework,EUR
PRJ00167,2026-06-01,222771,276713,358748,15481407,Design Rework,EUR
PRJ00167,2026-07-01,137136,128457,161339,15464400,Design Rework,EUR
PRJ00167,2026-08-01,41792,45787,45787,15466281,Design Rework,EUR
PRJ00168,2026-04-01,2387,2640,12328640,16541590,FX/Imports,EUR
PRJ00168,2026-05-01,367283,354657,12725488,18054468,FX/Imports,EUR
PRJ00168,2026-06-01,1168250,1153687,7944243,16978341,FX/Imports,EUR
PRJ00168,2026-07-01,2139304,1992888,7461147,17754847,FX/Imports,EUR
PRJ00168,2026-08-01,3014458,3172822,9682382,16731165,FX/Imports,EUR
PRJ00168,2026-09-01,3527726,3931542,8346191,17032781,FX/Imports,EUR
PRJ00168,2026-10-01,3413123,2844279,4446013,16214913,FX/Imports,EUR
PRJ00168,2026-11-01,2404662,2614480,2767023,16312449,FX/Imports,EUR
PRJ00168,2026-12-01,236358,231472,231472,16298467,FX/Imports,EUR
PRJ00169,2025-09-01,1881,1933,11324816,26346423,Productivity Delay,EUR
PRJ00169,2025-10-01,99679,111841,15823598,26472589,Productivity Delay,EUR
PRJ00169,2025-11-01,322989,342520,11814334,26728273,Productivity Delay,EUR
PRJ00169,2025-12-01,640027,615495,13144620,24438411,Productivity Delay,EUR
PRJ00169,2026-01-01,1019010,1229251,16722881,25986113,Productivity Delay,EUR
PRJ00169,2026-02-01,1428155,1441588,11372471,25184942,Productivity Delay,EUR
PRJ00169,2026-03-01,1835679,2034291,10369422,25516926,Productivity Delay,EUR
PRJ00169,2026-04-01,2209797,2016079,13787192,25180632,Productivity Delay,EUR
PRJ00169,2026-05-01,2518728,2848340,10947723,25888049,Productivity Delay,EUR
PRJ00169,2026-06-01,2730686,2398164,7366558,25041323,Productivity Delay,EUR
PRJ00169,2026-07-01,2813890,3526916,10340563,25233669,Productivity Delay,EUR
PRJ00169,2026-08-01,2736556,3070130,6153859,26145755,Productivity Delay,EUR
PRJ00169,2026-09-01,2466901,2533902,5237059,25838250,Productivity Delay,EUR
PRJ00169,2026-10-01,1973140,2190178,2876703,25820292,Productivity Delay,EUR
PRJ00169,2026-11-01,1223492,1121849,1240093,25675495,Productivity Delay,EUR
PRJ00169,2026-12-01,186172,191526,191526,25674002,Productivity Delay,EUR
PRJ00170,2025-12-01,7183,7204,51475611,82856800,Scope Change,EUR
PRJ00170,2026-01-01,553747,691259,35810271,86466496,Scope Change,EUR
PRJ00170,2026-02-01,1801930,2173673,51830656,83432465,Scope Change,EUR
PRJ00170,2026-03-01,3514633,3659790,46040219,83230446,Scope Change,EUR
PRJ00170,2026-04-01,5454758,7254300,47757787,82816554,Scope Change,EUR
PRJ00170,2026-05-01,7385204,7383116,39684200,80642979,Scope Change,EUR
PRJ00170,2026-06-01,9068875,9939224,33712553,84039640,Scope Change,EUR
PRJ00170,2026-07-01,10268671,12020187,35201503,84852613,Scope Change,EUR
PRJ00170,2026-08-01,10747493,11709257,22143868,82289522,Scope Change,EUR
PRJ00170,2026-09-01,10268243,14806123,26177686,86560998,Scope Change,EUR
PRJ00170,2026-10-01,8593822,8263876,12190232,85197013,Scope Change,EUR
PRJ00170,2026-11-01,5487131,7012402,7319678,85710200,Scope Change,EUR
PRJ00170,2026-12-01,711072,605224,605224,85525634,Scope Change,EUR
PRJ00171,2025-11-01,1878,1812,12753736,22866040,Risk Realised,EUR
PRJ00171,2025-12-01,126484,153760,15012558,23191025,Risk Realised,EUR
PRJ00171,2026-01-01,411457,401707,9006750,22841835,Risk Realised,EUR
PRJ00171,2026-02-01,808040,903649,14721564,23550057,Risk Realised,EUR
PRJ00171,2026-03-01,1267477,1384523,9563604,23995107,Risk Realised,EUR
PRJ00171,2026-04-01,1741010,1537254,9971691,21227513,Risk Realised,EUR
PRJ00171,2026-05-01,2179882,2127359,8035620,22283188,Risk Realised,EUR
PRJ00171,2026-06-01,2535337,2861524,8395728,23311538,Risk Realised,EUR
PRJ00171,2026-07-01,2758618,3377641,9014506,22805909,Risk Realised,EUR
PRJ00171,2026-08-01,2800967,2820366,6929250,22621135,Risk Realised,EUR
PRJ00171,2026-09-01,2613628,2596456,5480725,22583311,Risk Realised,EUR
PRJ00171,2026-10-01,2147844,2488961,3491936,22458055,Risk Realised,EUR
PRJ00171,2026-11-01,1354858,1595210,1739026,22460217,Risk Realised,EUR
PRJ00171,2026-12-01,185912,221571,221571,22471794,Risk Realised,EUR
PRJ00172,2023-08-01,2260,1153,45692824,81016343,Inflation/Materials,EUR
PRJ00172,2023-09-01,30457,37540,33634161,74390105,Inflation/Materials,EUR
PRJ00172,2023-10-01,88716,97339,29026702,76869350,Inflation/Materials,EUR
PRJ00172,2023-11-01,174273,167098,38408884,80257007,Inflation/Materials,EUR
PRJ00172,2023-12-01,284364,118304,37151594,80321761,Inflation/Materials,EUR
PRJ00172,2024-01-01,416227,403830,37509987,76042592,Inflation/Materials,EUR
PRJ00172,2024-02-01,567096,630727,37893629,81611612,Inflation/Materials,EUR
PRJ00172,2024-03-01,734209,627345,37589464,78722423,Inflation/Materials,EUR
PRJ00172,2024-04-01,914802,992707,32077715,76764007,Inflation/Materials,EUR
PRJ00172,2024-05-01,1106111,1038525,38665874,79017687,Inflation/Materials,EUR
PRJ00172,2024-06-01,1305372,1084394,33612778,78706459,Inflation/Materials,EUR
PRJ00172,2024-07-01,1509823,1559416,43857597,78817593,Inflation/Materials,EUR
PRJ00172,2024-08-01,1716698,1108982,31565513,72885851,Inflation/Materials,EUR
PRJ00172,2024-09-01,1923236,2222631,48577918,77801013,Inflation/Materials,EUR
PRJ00172,2024-10-01,2126671,2294179,47495959,77180584,Inflation/Materials,EUR
PRJ00172,2024-11-01,2324240,2731950,39822415,76021961,Inflation/Materials,EUR
PRJ00172,2024-12-01,2513181,3205151,39759473,78527700,Inflation/Materials,EUR
PRJ00172,2025-01-01,2690728,2722438,23107074,78018743,Inflation/Materials,EUR
PRJ00172,2025-02-01,2854118,1561621,29645488,76637988,Inflation/Materials,EUR
PRJ00172,2025-03-01,3000588,3033641,21098548,73327276,Inflation/Materials,EUR
PRJ00172,2025-04-01,3127374,2631769,22035183,72481918,Inflation/Materials,EUR
PRJ00172,2025-05-01,3231713,4309029,28522175,77684004,Inflation/Materials,EUR
PRJ00172,2025-06-01,3310840,3275244,18220657,75213859,Inflation/Materials,EUR
PRJ00172,2025-07-01,3361992,4103405,24338712,73675628,Inflation/Materials,EUR
PRJ00172,2025-08-01,3382406,4528233,23000001,74781056,Inflation/Materials,EUR
PRJ00172,2025-09-01,3369317,3090792,20539568,74862141,Inflation/Materials,EUR
PRJ00172,2025-10-01,3319962,3566988,11873275,74729399,Inflation/Materials,EUR
PRJ00172,2025-11-01,3231578,3449665,15701152,72986320,Inflation/Materials,EUR
PRJ00172,2025-12-01,3101401,4593038,14694747,75273352,Inflation/Materials,EUR
PRJ00172,2026-01-01,2926666,3809276,10549627,75972658,Inflation/Materials,EUR
PRJ00172,2026-02-01,2704611,2317703,7265979,74767377,Inflation/Materials,EUR
PRJ00172,2026-03-01,2432472,2295001,5495968,74134870,Inflation/Materials,EUR
PRJ00172,2026-04-01,2107485,2047394,4066200,74271469,Inflation/Materials,EUR
PRJ00172,2026-05-01,1726887,1562865,2512422,73698855,Inflation/Materials,EUR
PRJ00172,2026-06-01,1287913,1287417,1991797,73686086,Inflation/Materials,EUR
PRJ00172,2026-07-01,787801,755406,847172,73505785,Inflation/Materials,EUR
PRJ00172,2026-08-01,223786,238764,238764,73500961,Inflation/Materials,EUR
PRJ00173,2026-03-01,4377,4425,21476381,38805685,Scope Change,EUR
PRJ00173,2026-04-01,550651,434544,14852788,38289794,Scope Change,EUR
PRJ00173,2026-05-01,1771449,2285543,24174100,39813459,Scope Change,EUR
PRJ00173,2026-06-01,3324265,3816101,24025055,39307501,Scope Change,EUR
PRJ00173,2026-07-01,4866596,6845702,20901752,40362008,Scope Change,EUR
PRJ00173,2026-08-01,6055939,6712286,19170750,40049403,Scope Change,EUR
PRJ00173,2026-09-01,6549789,9114138,13907134,41286042,Scope Change,EUR
PRJ00173,2026-10-01,6005643,6336961,8513899,40856405,Scope Change,EUR
PRJ00173,2026-11-01,4080996,4000813,4207257,40067403,Scope Change,EUR
PRJ00173,2026-12-01,433345,433759,433759,39984273,Scope Change,EUR
PRJ00174,2025-01-01,2400,2248,21918718,52769729,Contractor Claims,EUR
PRJ00174,2025-02-01,63556,74911,24971652,53122131,Contractor Claims,EUR
PRJ00174,2025-03-01,198832,199319,33593140,50843085,Contractor Claims,EUR
PRJ00174,2025-04-01,396979,457695,26004249,53145582,Contractor Claims,EUR
PRJ00174,2025-05-01,646746,787952,20028897,50893020,Contractor Claims,EUR
PRJ00174,2025-06-01,936883,1053321,20984327,52017729,Contractor Claims,EUR
