ProjectID,ReadinessArea,Status,Score,DueDate,LastUpdatedDate,OwnerRole
PRJ00155,Environmental,In Progress,0.68,2024-07-28,2024-07-10,Engineering Manager
PRJ00155,Resource Plan,Complete,1.0,2024-07-24,2024-07-12,Commercial Manager
PRJ00156,Permits & Consents,In Progress,0.58,2024-07-10,2024-07-21,Programme Controls
PRJ00156,Land Access,In Progress,0.54,2024-05-21,2024-05-12,Consents Lead
PRJ00156,Design Maturity,Complete,1.0,2024-05-21,2024-04-28,HSE Lead
PRJ00156,Procurement,In Progress,0.7,2024-06-06,2024-06-23,PMO Lead
PRJ00156,Contractor Mobilisation,In Progress,0.53,2024-07-10,2024-07-05,Programme Controls
PRJ00156,Outage Plan,In Progress,0.38,2024-05-24,2024-06-02,Construction Manager
PRJ00156,Stakeholder Engagement,In Progress,0.67,2024-05-21,2024-05-14,Stakeholder Manager
PRJ00156,Safety & Compliance,Not Started,0.0,2024-06-15,2024-06-16,Programme Controls
PRJ00156,Environmental,Not Started,0.0,2024-05-10,2024-04-26,Consents Lead
PRJ00156,Resource Plan,In Progress,0.36,2024-05-07,2024-04-06,Construction Manager
PRJ00157,Permits & Consents,Complete,1.0,2026-05-17,2026-01-18,Stakeholder Manager
PRJ00157,Land Access,At Risk,0.23,2026-07-15,2026-01-18,Stakeholder Manager
PRJ00157,Design Maturity,Complete,1.0,2026-07-06,2026-01-18,Consents Lead
PRJ00157,Procurement,Complete,1.0,2026-06-27,2026-01-18,Consents Lead
PRJ00157,Contractor Mobilisation,Complete,1.0,2026-05-29,2026-01-18,Engineering Manager
PRJ00157,Outage Plan,Complete,1.0,2026-06-03,2026-01-18,PMO Lead
PRJ00157,Stakeholder Engagement,In Progress,0.51,2026-05-29,2026-01-18,PMO Lead
PRJ00157,Safety & Compliance,Not Started,0.0,2026-06-28,2026-01-18,Stakeholder Manager
PRJ00157,Environmental,In Progress,0.56,2026-05-21,2026-01-18,Consents Lead
PRJ00157,Resource Plan,In Progress,0.37,2026-05-23,2026-01-18,Commercial Manager
PRJ00158,Permits & Consents,In Progress,0.46,2023-12-18,2023-11-22,HSE Lead
PRJ00158,Land Access,In Progress,0.6,2023-12-27,2023-11-19,Construction Manager
PRJ00158,Design Maturity,Complete,1.0,2024-02-14,2024-01-07,Engineering Manager
PRJ00158,Procurement,Complete,1.0,2024-01-08,2024-01-22,Programme Controls
PRJ00158,Contractor Mobilisation,In Progress,0.32,2024-01-23,2024-02-02,Commercial Manager
PRJ00158,Outage Plan,In Progress,0.23,2023-12-24,2023-12-02,Stakeholder Manager
PRJ00158,Stakeholder Engagement,In Progress,0.55,2024-02-10,2024-02-13,Programme Controls
PRJ00158,Safety & Compliance,In Progress,0.28,2023-12-16,2023-11-07,Commercial Manager
PRJ00158,Environmental,At Risk,0.51,2023-12-14,2023-12-11,Programme Controls
PRJ00158,Resource Plan,Not Started,0.0,2023-12-23,2023-12-15,Engineering Manager
PRJ00159,Permits & Consents,Complete,1.0,2025-04-25,2025-03-27,Engineering Manager
PRJ00159,Land Access,In Progress,0.25,2025-03-31,2025-03-15,Programme Controls
PRJ00159,Design Maturity,In Progress,0.31,2025-04-10,2025-04-02,Stakeholder Manager
PRJ00159,Procurement,Not Started,0.0,2025-05-08,2025-05-19,Programme Controls
PRJ00159,Contractor Mobilisation,In Progress,0.36,2025-04-13,2025-04-22,PMO Lead
PRJ00159,Outage Plan,Complete,1.0,2025-04-13,2025-03-17,PMO Lead
PRJ00159,Stakeholder Engagement,In Progress,0.37,2025-04-27,2025-05-13,Programme Controls
PRJ00159,Safety & Compliance,In Progress,0.58,2025-03-21,2025-02-21,HSE Lead
PRJ00159,Environmental,Complete,1.0,2025-04-27,2025-05-10,PMO Lead
PRJ00159,Resource Plan,Complete,1.0,2025-04-11,2025-04-04,Programme Controls
PRJ00160,Permits & Consents,Complete,1.0,2026-04-17,2026-01-18,Consents Lead
PRJ00160,Land Access,In Progress,0.72,2026-06-05,2026-01-18,PMO Lead
PRJ00160,Design Maturity,Not Started,0.0,2026-05-03,2026-01-18,HSE Lead
PRJ00160,Procurement,In Progress,0.61,2026-05-29,2026-01-18,Engineering Manager
PRJ00160,Contractor Mobilisation,In Progress,0.62,2026-05-28,2026-01-18,Programme Controls
PRJ00160,Outage Plan,Complete,1.0,2026-04-27,2026-01-18,HSE Lead
PRJ00160,Stakeholder Engagement,In Progress,0.46,2026-04-27,2026-01-18,Consents Lead
PRJ00160,Safety & Compliance,Not Started,0.0,2026-05-04,2026-01-18,PMO Lead
PRJ00160,Environmental,In Progress,0.43,2026-05-25,2026-01-18,HSE Lead
PRJ00160,Resource Plan,Complete,1.0,2026-04-28,2026-01-18,Programme Controls
PRJ00161,Permits & Consents,Not Started,0.0,2024-01-23,2023-12-16,Stakeholder Manager
PRJ00161,Land Access,In Progress,0.28,2024-01-30,2024-01-08,Commercial Manager
PRJ00161,Design Maturity,Not Started,0.0,2023-12-24,2023-11-21,HSE Lead
PRJ00161,Procurement,At Risk,0.21,2024-01-29,2024-01-12,Engineering Manager
PRJ00161,Contractor Mobilisation,Not Started,0.0,2023-12-08,2023-12-08,PMO Lead
PRJ00161,Outage Plan,Complete,1.0,2024-01-09,2023-12-25,Stakeholder Manager
PRJ00161,Stakeholder Engagement,In Progress,0.74,2023-12-31,2023-11-27,Commercial Manager
PRJ00161,Safety & Compliance,In Progress,0.24,2024-01-28,2024-01-28,Engineering Manager
PRJ00161,Environmental,Complete,1.0,2024-02-05,2024-02-17,Commercial Manager
PRJ00161,Resource Plan,At Risk,0.3,2023-12-21,2023-12-16,Consents Lead
PRJ00162,Permits & Consents,Not Started,0.0,2025-07-22,2025-06-21,Engineering Manager
PRJ00162,Land Access,Complete,1.0,2025-07-05,2025-06-08,Stakeholder Manager
PRJ00162,Design Maturity,In Progress,0.32,2025-07-01,2025-07-12,Programme Controls
PRJ00162,Procurement,Complete,1.0,2025-07-06,2025-07-22,Programme Controls
PRJ00162,Contractor Mobilisation,In Progress,0.32,2025-07-14,2025-06-30,Stakeholder Manager
PRJ00162,Outage Plan,In Progress,0.36,2025-07-16,2025-07-01,Commercial Manager
PRJ00162,Stakeholder Engagement,In Progress,0.51,2025-07-29,2025-08-10,Stakeholder Manager
PRJ00162,Safety & Compliance,Not Started,0.0,2025-07-13,2025-06-05,Consents Lead
PRJ00162,Environmental,In Progress,0.8,2025-07-23,2025-08-07,Consents Lead
PRJ00162,Resource Plan,In Progress,0.21,2025-05-30,2025-06-05,HSE Lead
PRJ00163,Permits & Consents,Not Started,0.0,2024-05-26,2024-05-09,Programme Controls
PRJ00163,Land Access,Not Started,0.0,2024-04-15,2024-04-26,Consents Lead
PRJ00163,Design Maturity,Complete,1.0,2024-04-28,2024-03-31,Stakeholder Manager
PRJ00163,Procurement,In Progress,0.59,2024-04-06,2024-02-28,Commercial Manager
PRJ00163,Contractor Mobilisation,In Progress,0.71,2024-05-02,2024-04-17,Consents Lead
PRJ00163,Outage Plan,In Progress,0.29,2024-06-08,2024-05-08,PMO Lead
PRJ00163,Stakeholder Engagement,In Progress,0.74,2024-05-29,2024-05-10,Programme Controls
PRJ00163,Safety & Compliance,Not Started,0.0,2024-05-23,2024-05-23,PMO Lead
PRJ00163,Environmental,Complete,1.0,2024-05-20,2024-05-15,PMO Lead
PRJ00163,Resource Plan,In Progress,0.58,2024-06-11,2024-05-22,HSE Lead
PRJ00164,Permits & Consents,Complete,1.0,2025-08-28,2025-08-17,Stakeholder Manager
PRJ00164,Land Access,In Progress,0.48,2025-07-03,2025-06-04,Construction Manager
PRJ00164,Design Maturity,Complete,1.0,2025-06-26,2025-05-19,Programme Controls
PRJ00164,Procurement,Complete,1.0,2025-07-05,2025-06-04,Engineering Manager
PRJ00164,Contractor Mobilisation,Complete,1.0,2025-08-27,2025-08-27,Stakeholder Manager
PRJ00164,Outage Plan,Not Started,0.0,2025-07-17,2025-06-08,Consents Lead
PRJ00164,Stakeholder Engagement,At Risk,0.58,2025-07-13,2025-06-18,Stakeholder Manager
PRJ00164,Safety & Compliance,Not Started,0.0,2025-08-02,2025-07-13,Commercial Manager
PRJ00164,Environmental,In Progress,0.63,2025-07-06,2025-06-15,HSE Lead
PRJ00164,Resource Plan,In Progress,0.47,2025-07-06,2025-07-05,HSE Lead
PRJ00165,Permits & Consents,Not Started,0.0,2025-01-29,2024-12-29,Consents Lead
PRJ00165,Land Access,In Progress,0.33,2025-02-05,2025-02-13,Commercial Manager
PRJ00165,Design Maturity,In Progress,0.57,2025-02-11,2025-01-25,Engineering Manager
PRJ00165,Procurement,Complete,1.0,2025-01-07,2025-01-23,Commercial Manager
PRJ00165,Contractor Mobilisation,Not Started,0.0,2025-03-04,2025-02-21,PMO Lead
PRJ00165,Outage Plan,Complete,1.0,2025-02-06,2025-02-10,Construction Manager
PRJ00165,Stakeholder Engagement,Not Started,0.0,2025-03-13,2025-02-12,Consents Lead
PRJ00165,Safety & Compliance,In Progress,0.22,2025-01-11,2025-01-27,Programme Controls
PRJ00165,Environmental,In Progress,0.32,2025-02-11,2025-01-09,Consents Lead
PRJ00165,Resource Plan,At Risk,0.49,2025-01-19,2024-12-15,HSE Lead
PRJ00166,Permits & Consents,Complete,1.0,2027-04-02,2026-01-18,Stakeholder Manager
PRJ00166,Land Access,Complete,1.0,2027-03-16,2026-01-18,Stakeholder Manager
PRJ00166,Design Maturity,Not Started,0.0,2027-03-25,2026-01-18,PMO Lead
PRJ00166,Procurement,In Progress,0.51,2027-02-14,2026-01-18,Programme Controls
PRJ00166,Contractor Mobilisation,In Progress,0.51,2027-02-24,2026-01-18,Consents Lead
PRJ00166,Outage Plan,In Progress,0.47,2027-02-22,2026-01-18,Programme Controls
PRJ00166,Stakeholder Engagement,Complete,1.0,2027-04-13,2026-01-18,Engineering Manager
PRJ00166,Safety & Compliance,In Progress,0.47,2027-03-25,2026-01-18,PMO Lead
PRJ00166,Environmental,Complete,1.0,2027-04-16,2026-01-18,HSE Lead
PRJ00166,Resource Plan,Complete,1.0,2027-03-04,2026-01-18,Programme Controls
PRJ00167,Permits & Consents,Complete,1.0,2024-04-05,2024-04-14,Construction Manager
PRJ00167,Land Access,At Risk,0.54,2024-03-31,2024-02-24,Construction Manager
PRJ00167,Design Maturity,Complete,1.0,2024-03-23,2024-02-17,Stakeholder Manager
PRJ00167,Procurement,In Progress,0.25,2024-05-13,2024-04-09,Consents Lead
PRJ00167,Contractor Mobilisation,In Progress,0.51,2024-05-02,2024-05-10,Construction Manager
PRJ00167,Outage Plan,In Progress,0.55,2024-05-01,2024-05-15,Commercial Manager
PRJ00167,Stakeholder Engagement,In Progress,0.47,2024-05-06,2024-05-20,Commercial Manager
PRJ00167,Safety & Compliance,Not Started,0.0,2024-04-27,2024-04-05,Commercial Manager
PRJ00167,Environmental,Complete,1.0,2024-04-17,2024-04-02,HSE Lead
PRJ00167,Resource Plan,In Progress,0.49,2024-04-24,2024-05-13,PMO Lead
PRJ00168,Permits & Consents,In Progress,0.52,2027-03-03,2026-01-18,Stakeholder Manager
PRJ00168,Land Access,In Progress,0.22,2027-02-10,2026-01-18,Programme Controls
PRJ00168,Design Maturity,Complete,1.0,2027-03-22,2026-01-18,Stakeholder Manager
PRJ00168,Procurement,In Progress,0.59,2027-03-27,2026-01-18,HSE Lead
PRJ00168,Contractor Mobilisation,In Progress,0.74,2027-02-12,2026-01-18,Consents Lead
PRJ00168,Outage Plan,In Progress,0.6,2027-03-04,2026-01-18,Construction Manager
PRJ00168,Stakeholder Engagement,In Progress,0.49,2027-01-31,2026-01-18,HSE Lead
PRJ00168,Safety & Compliance,Complete,1.0,2027-03-10,2026-01-18,Stakeholder Manager
PRJ00168,Environmental,In Progress,0.79,2027-02-02,2026-01-18,Engineering Manager
PRJ00168,Resource Plan,Complete,1.0,2027-03-18,2026-01-18,Stakeholder Manager
PRJ00169,Permits & Consents,In Progress,0.69,2026-09-25,2026-01-18,PMO Lead
PRJ00169,Land Access,In Progress,0.26,2026-10-06,2026-01-18,Programme Controls
PRJ00169,Design Maturity,Complete,1.0,2026-11-10,2026-01-18,Stakeholder Manager
PRJ00169,Procurement,In Progress,0.41,2026-10-11,2026-01-18,Commercial Manager
PRJ00169,Contractor Mobilisation,Complete,1.0,2026-09-21,2026-01-18,Commercial Manager
PRJ00169,Outage Plan,Complete,1.0,2026-10-11,2026-01-18,Engineering Manager
PRJ00169,Stakeholder Engagement,Complete,1.0,2026-11-06,2026-01-18,Commercial Manager
PRJ00169,Safety & Compliance,At Risk,0.46,2026-11-16,2026-01-18,HSE Lead
PRJ00169,Environmental,Complete,1.0,2026-09-23,2026-01-18,Engineering Manager
PRJ00169,Resource Plan,In Progress,0.7,2026-10-17,2026-01-18,Construction Manager
PRJ00170,Permits & Consents,Complete,1.0,2026-07-20,2026-01-18,Construction Manager
PRJ00170,Land Access,Not Started,0.0,2026-07-20,2026-01-18,Stakeholder Manager
PRJ00170,Design Maturity,Complete,1.0,2026-05-27,2026-01-18,Engineering Manager
PRJ00170,Procurement,In Progress,0.73,2026-06-06,2026-01-18,Engineering Manager
PRJ00170,Contractor Mobilisation,Complete,1.0,2026-07-03,2026-01-18,Stakeholder Manager
PRJ00170,Outage Plan,Not Started,0.0,2026-07-03,2026-01-18,Engineering Manager
PRJ00170,Stakeholder Engagement,Complete,1.0,2026-07-15,2026-01-18,Stakeholder Manager
PRJ00170,Safety & Compliance,In Progress,0.31,2026-07-19,2026-01-18,HSE Lead
PRJ00170,Environmental,In Progress,0.5,2026-06-05,2026-01-18,Commercial Manager
PRJ00170,Resource Plan,Not Started,0.0,2026-06-07,2026-01-18,Construction Manager
PRJ00171,Permits & Consents,Complete,1.0,2026-06-23,2026-01-18,Consents Lead
PRJ00171,Land Access,In Progress,0.65,2026-06-02,2026-01-18,PMO Lead
PRJ00171,Design Maturity,In Progress,0.67,2026-06-03,2026-01-18,PMO Lead
PRJ00171,Procurement,Complete,1.0,2026-05-29,2026-01-18,Construction Manager
PRJ00171,Contractor Mobilisation,In Progress,0.2,2026-06-23,2026-01-18,Stakeholder Manager
PRJ00171,Outage Plan,Complete,1.0,2026-07-02,2026-01-18,Consents Lead
PRJ00171,Stakeholder Engagement,Not Started,0.0,2026-07-11,2026-01-18,Engineering Manager
PRJ00171,Safety & Compliance,In Progress,0.63,2026-05-23,2026-01-18,Commercial Manager
PRJ00171,Environmental,Complete,1.0,2026-07-14,2026-01-18,Stakeholder Manager
PRJ00171,Resource Plan,Complete,1.0,2026-06-08,2026-01-18,Construction Manager
PRJ00172,Permits & Consents,In Progress,0.78,2024-06-23,2024-07-09,Commercial Manager
PRJ00172,Land Access,Complete,1.0,2024-07-28,2024-07-03,HSE Lead
PRJ00172,Design Maturity,At Risk,0.26,2024-06-20,2024-06-01,Stakeholder Manager
PRJ00172,Procurement,In Progress,0.52,2024-08-18,2024-08-14,Commercial Manager
PRJ00172,Contractor Mobilisation,Complete,1.0,2024-07-24,2024-08-07,Construction Manager
PRJ00172,Outage Plan,Complete,1.0,2024-08-16,2024-07-31,PMO Lead
PRJ00172,Stakeholder Engagement,Complete,1.0,2024-07-24,2024-06-21,Programme Controls
PRJ00172,Safety & Compliance,Not Started,0.0,2024-07-06,2024-05-29,Commercial Manager
PRJ00172,Environmental,Not Started,0.0,2024-06-24,2024-07-14,Programme Controls
PRJ00172,Resource Plan,Complete,1.0,2024-08-08,2024-07-01,PMO Lead
PRJ00173,Permits & Consents,Complete,1.0,2027-02-08,2026-01-18,Consents Lead
PRJ00173,Land Access,Complete,1.0,2027-01-15,2026-01-18,PMO Lead
PRJ00173,Design Maturity,Not Started,0.0,2027-02-09,2026-01-18,Construction Manager
PRJ00173,Procurement,Complete,1.0,2027-02-09,2026-01-18,Construction Manager
PRJ00173,Contractor Mobilisation,In Progress,0.29,2027-01-16,2026-01-18,Programme Controls
PRJ00173,Outage Plan,Not Started,0.0,2027-03-07,2026-01-18,Consents Lead
PRJ00173,Stakeholder Engagement,At Risk,0.4,2027-01-31,2026-01-18,Stakeholder Manager
PRJ00173,Safety & Compliance,In Progress,0.41,2027-02-27,2026-01-18,Stakeholder Manager
PRJ00173,Environmental,In Progress,0.56,2027-03-13,2026-01-18,HSE Lead
PRJ00173,Resource Plan,Complete,1.0,2027-01-24,2026-01-18,Consents Lead
PRJ00174,Permits & Consents,Complete,1.0,2025-12-24,2025-12-20,Programme Controls
PRJ00174,Land Access,In Progress,0.76,2025-12-23,2025-12-24,Commercial Manager
PRJ00174,Design Maturity,In Progress,0.74,2026-01-25,2026-01-02,Commercial Manager
PRJ00174,Procurement,Complete,1.0,2025-12-27,2025-12-15,Engineering Manager
PRJ00174,Contractor Mobilisation,In Progress,0.46,2025-12-16,2026-01-01,Engineering Manager
PRJ00174,Outage Plan,In Progress,0.78,2026-01-10,2026-01-06,Commercial Manager
PRJ00174,Stakeholder Engagement,Complete,1.0,2025-12-18,2025-11-30,PMO Lead
PRJ00174,Safety & Compliance,In Progress,0.5,2026-01-24,2026-01-18,Consents Lead
PRJ00174,Environmental,At Risk,0.58,2026-01-21,2025-12-14,Commercial Manager
PRJ00174,Resource Plan,Not Started,0.0,2026-01-02,2025-12-21,Engineering Manager
PRJ00175,Permits & Consents,Complete,1.0,2027-01-02,2026-01-18,HSE Lead
PRJ00175,Land Access,In Progress,0.61,2027-01-15,2026-01-18,PMO Lead
PRJ00175,Design Maturity,Complete,1.0,2026-12-07,2026-01-18,Commercial Manager
PRJ00175,Procurement,In Progress,0.29,2027-01-12,2026-01-18,Construction Manager
PRJ00175,Contractor Mobilisation,Not Started,0.0,2027-01-22,2026-01-18,Stakeholder Manager
PRJ00175,Outage Plan,In Progress,0.53,2026-12-25,2026-01-18,Programme Controls
PRJ00175,Stakeholder Engagement,In Progress,0.69,2026-12-09,2026-01-18,Consents Lead
PRJ00175,Safety & Compliance,Complete,1.0,2026-11-16,2026-01-18,Stakeholder Manager
PRJ00175,Environmental,In Progress,0.69,2026-12-16,2026-01-18,Construction Manager
PRJ00175,Resource Plan,Complete,1.0,2026-12-31,2026-01-18,PMO Lead
PRJ00176,Permits & Consents,Not Started,0.0,2026-07-30,2026-01-18,HSE Lead
PRJ00176,Land Access,In Progress,0.42,2026-09-13,2026-01-18,Stakeholder Manager
PRJ00176,Design Maturity,In Progress,0.23,2026-08-17,2026-01-18,Engineering Manager
PRJ00176,Procurement,In Progress,0.37,2026-07-21,2026-01-18,Commercial Manager
PRJ00176,Contractor Mobilisation,In Progress,0.75,2026-07-29,2026-01-18,HSE Lead
PRJ00176,Outage Plan,Not Started,0.0,2026-08-31,2026-01-18,PMO Lead
PRJ00176,Stakeholder Engagement,In Progress,0.28,2026-07-16,2026-01-18,Commercial Manager
PRJ00176,Safety & Compliance,Complete,1.0,2026-07-18,2026-01-18,Consents Lead
PRJ00176,Environmental,Complete,1.0,2026-08-08,2026-01-18,Stakeholder Manager
PRJ00176,Resource Plan,Not Started,0.0,2026-07-21,2026-01-18,Engineering Manager
PRJ00177,Permits & Consents,Complete,1.0,2026-03-15,2026-01-18,Stakeholder Manager
PRJ00177,Land Access,Complete,1.0,2026-01-29,2026-01-18,PMO Lead
PRJ00177,Design Maturity,At Risk,0.37,2026-02-05,2025-12-29,Engineering Manager
PRJ00177,Procurement,Complete,1.0,2026-02-23,2026-01-18,Engineering Manager
PRJ00177,Contractor Mobilisation,Complete,1.0,2026-02-02,2026-01-16,Stakeholder Manager
PRJ00177,Outage Plan,In Progress,0.3,2026-03-16,2026-01-18,Consents Lead
PRJ00177,Stakeholder Engagement,In Progress,0.79,2026-01-31,2026-01-18,HSE Lead
PRJ00177,Safety & Compliance,In Progress,0.69,2026-03-26,2026-01-18,HSE Lead
PRJ00177,Environmental,In Progress,0.47,2026-02-06,2026-01-07,Commercial Manager
PRJ00177,Resource Plan,Complete,1.0,2026-02-20,2026-01-18,PMO Lead
PRJ00178,Permits & Consents,Not Started,0.0,2024-10-25,2024-09-17,Programme Controls
PRJ00178,Land Access,In Progress,0.42,2024-10-05,2024-08-29,Consents Lead
PRJ00178,Design Maturity,At Risk,0.16,2024-11-10,2024-10-18,HSE Lead
PRJ00178,Procurement,Complete,1.0,2024-10-09,2024-10-11,Construction Manager
PRJ00178,Contractor Mobilisation,Complete,1.0,2024-12-08,2024-11-01,HSE Lead
PRJ00178,Outage Plan,In Progress,0.79,2024-12-01,2024-12-19,Programme Controls
PRJ00178,Stakeholder Engagement,Complete,1.0,2024-10-01,2024-08-24,Stakeholder Manager
PRJ00178,Safety & Compliance,In Progress,0.5,2024-11-15,2024-11-23,PMO Lead
PRJ00178,Environmental,In Progress,0.61,2024-10-16,2024-09-19,Programme Controls
PRJ00178,Resource Plan,In Progress,0.34,2024-11-08,2024-11-22,Programme Controls
PRJ00179,Permits & Consents,In Progress,0.61,2024-03-02,2024-03-04,PMO Lead
PRJ00179,Land Access,At Risk,0.53,2024-02-20,2024-01-23,PMO Lead
PRJ00179,Design Maturity,Not Started,0.0,2024-03-16,2024-04-01,Engineering Manager
PRJ00179,Procurement,In Progress,0.23,2024-01-26,2024-02-02,Consents Lead
PRJ00179,Contractor Mobilisation,Complete,1.0,2024-02-12,2024-02-28,Programme Controls
PRJ00179,Outage Plan,At Risk,0.47,2024-02-13,2024-02-15,Stakeholder Manager
PRJ00179,Stakeholder Engagement,Complete,1.0,2024-01-18,2024-01-01,HSE Lead
PRJ00179,Safety & Compliance,In Progress,0.5,2024-02-22,2024-02-08,Construction Manager
PRJ00179,Environmental,Complete,1.0,2024-01-26,2023-12-19,HSE Lead
PRJ00179,Resource Plan,Not Started,0.0,2024-02-20,2024-01-15,Commercial Manager
PRJ00180,Permits & Consents,In Progress,0.25,2023-11-29,2023-12-04,HSE Lead
PRJ00180,Land Access,Complete,1.0,2023-12-03,2023-11-13,Stakeholder Manager
PRJ00180,Design Maturity,Complete,1.0,2023-11-24,2023-12-01,Engineering Manager
PRJ00180,Procurement,In Progress,0.62,2023-11-22,2023-11-22,Construction Manager
PRJ00180,Contractor Mobilisation,Complete,1.0,2023-10-18,2023-11-03,HSE Lead
PRJ00180,Outage Plan,Not Started,0.0,2023-10-26,2023-10-05,Commercial Manager
PRJ00180,Stakeholder Engagement,In Progress,0.47,2023-11-23,2023-11-25,HSE Lead
PRJ00180,Safety & Compliance,At Risk,0.46,2023-10-27,2023-10-15,Consents Lead
PRJ00180,Environmental,In Progress,0.2,2023-10-18,2023-09-17,Consents Lead
PRJ00180,Resource Plan,Complete,1.0,2023-10-24,2023-10-15,Stakeholder Manager
PRJ00181,Permits & Consents,Complete,1.0,2024-12-19,2025-01-06,HSE Lead
PRJ00181,Land Access,In Progress,0.52,2024-12-16,2024-12-17,Engineering Manager
PRJ00181,Design Maturity,In Progress,0.35,2025-01-02,2024-12-28,Construction Manager
PRJ00181,Procurement,In Progress,0.66,2025-01-21,2024-12-31,Construction Manager
PRJ00181,Contractor Mobilisation,In Progress,0.67,2025-01-10,2025-01-04,Consents Lead
PRJ00181,Outage Plan,Complete,1.0,2024-12-21,2024-11-16,Commercial Manager
